"dataset","seed_id","seed","sample_id","batch","run_order","within_batch_order","reference_type","assignment","exposed_as_control","member_injection_ids"
"waveica","SPLIT02",202608002,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT02",202608002,"QC13","1",109,109,"pooled_QC","hidden",FALSE,"QC13"
"waveica","SPLIT02",202608002,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT02",202608002,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT02",202608002,"QC16","1",136,136,"pooled_QC","hidden",FALSE,"QC16"
"waveica","SPLIT02",202608002,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT02",202608002,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT02",202608002,"QC19","1",163,163,"pooled_QC","training",TRUE,"QC19"
"waveica","SPLIT02",202608002,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT02",202608002,"QC21","1",181,181,"pooled_QC","hidden",FALSE,"QC21"
"waveica","SPLIT02",202608002,"QC22","1",190,190,"pooled_QC","training",TRUE,"QC22"
"waveica","SPLIT02",202608002,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT02",202608002,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT02",202608002,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT02",202608002,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT02",202608002,"QC30","2",227,10,"pooled_QC","training",TRUE,"QC30"
"waveica","SPLIT02",202608002,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT02",202608002,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT02",202608002,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT02",202608002,"QC34","2",263,46,"pooled_QC","training",TRUE,"QC34"
"waveica","SPLIT02",202608002,"QC35","2",272,55,"pooled_QC","hidden",FALSE,"QC35"
"waveica","SPLIT02",202608002,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT02",202608002,"QC37","2",290,73,"pooled_QC","hidden",FALSE,"QC37"
"waveica","SPLIT02",202608002,"QC38","2",299,82,"pooled_QC","hidden",FALSE,"QC38"
"waveica","SPLIT02",202608002,"QC39","2",308,91,"pooled_QC","training",TRUE,"QC39"
"waveica","SPLIT02",202608002,"QC40","2",317,100,"pooled_QC","training",TRUE,"QC40"
"waveica","SPLIT02",202608002,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT02",202608002,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT02",202608002,"QC43","2",344,127,"pooled_QC","training",TRUE,"QC43"
"waveica","SPLIT02",202608002,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT02",202608002,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT02",202608002,"QC46","2",371,154,"pooled_QC","training",TRUE,"QC46"
"waveica","SPLIT02",202608002,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT02",202608002,"QC48","2",389,172,"pooled_QC","hidden",FALSE,"QC48"
"waveica","SPLIT02",202608002,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT02",202608002,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT02",202608002,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT02",202608002,"QC52","2",425,208,"pooled_QC","hidden",FALSE,"QC52"
"waveica","SPLIT02",202608002,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT02",202608002,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT02",202608002,"QC55","3",444,10,"pooled_QC","training",TRUE,"QC55"
"waveica","SPLIT02",202608002,"QC56","3",453,19,"pooled_QC","hidden",FALSE,"QC56"
"waveica","SPLIT02",202608002,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT02",202608002,"QC58","3",469,35,"pooled_QC","training",TRUE,"QC58"
"waveica","SPLIT02",202608002,"QC60","3",484,50,"pooled_QC","training",TRUE,"QC60"
"waveica","SPLIT02",202608002,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT02",202608002,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT02",202608002,"QC63","3",511,77,"pooled_QC","training",TRUE,"QC63"
"waveica","SPLIT02",202608002,"QC64","3",520,86,"pooled_QC","training",TRUE,"QC64"
"waveica","SPLIT02",202608002,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT02",202608002,"QC66","3",537,103,"pooled_QC","training",TRUE,"QC66"
"waveica","SPLIT02",202608002,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT02",202608002,"QC68","3",553,119,"pooled_QC","training",TRUE,"QC68"
"waveica","SPLIT02",202608002,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT02",202608002,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT02",202608002,"QC72","3",587,153,"pooled_QC","hidden",FALSE,"QC72"
"waveica","SPLIT02",202608002,"QC73","3",596,162,"pooled_QC","training",TRUE,"QC73"
"waveica","SPLIT02",202608002,"QC74","3",603,169,"pooled_QC","hidden",FALSE,"QC74"
"waveica","SPLIT02",202608002,"QC75","3",611,177,"pooled_QC","training",TRUE,"QC75"
"waveica","SPLIT02",202608002,"QC76","3",620,186,"pooled_QC","hidden",FALSE,"QC76"
"waveica","SPLIT02",202608002,"QC77","3",629,195,"pooled_QC","hidden",FALSE,"QC77"
"waveica","SPLIT02",202608002,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT02",202608002,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT03",202608003,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT03",202608003,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT03",202608003,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
"waveica","SPLIT03",202608003,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT03",202608003,"QC5","1",37,37,"pooled_QC","training",TRUE,"QC5"
"waveica","SPLIT03",202608003,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT03",202608003,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT03",202608003,"QC8","1",64,64,"pooled_QC","training",TRUE,"QC8"
"waveica","SPLIT03",202608003,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT03",202608003,"QC10","1",82,82,"pooled_QC","hidden",FALSE,"QC10"
"waveica","SPLIT03",202608003,"QC11","1",91,91,"pooled_QC","training",TRUE,"QC11"
"waveica","SPLIT03",202608003,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT03",202608003,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT03",202608003,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT03",202608003,"QC15","1",127,127,"pooled_QC","hidden",FALSE,"QC15"
"waveica","SPLIT03",202608003,"QC16","1",136,136,"pooled_QC","hidden",FALSE,"QC16"
"waveica","SPLIT03",202608003,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT03",202608003,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT03",202608003,"QC19","1",163,163,"pooled_QC","hidden",FALSE,"QC19"
"waveica","SPLIT03",202608003,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT03",202608003,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT03",202608003,"QC22","1",190,190,"pooled_QC","hidden",FALSE,"QC22"
"waveica","SPLIT03",202608003,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT03",202608003,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT03",202608003,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT03",202608003,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT03",202608003,"QC30","2",227,10,"pooled_QC","hidden",FALSE,"QC30"
"waveica","SPLIT03",202608003,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT03",202608003,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT03",202608003,"QC33","2",254,37,"pooled_QC","hidden",FALSE,"QC33"
"waveica","SPLIT03",202608003,"QC34","2",263,46,"pooled_QC","training",TRUE,"QC34"
"waveica","SPLIT03",202608003,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT03",202608003,"QC36","2",281,64,"pooled_QC","hidden",FALSE,"QC36"
"waveica","SPLIT03",202608003,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT03",202608003,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT03",202608003,"QC39","2",308,91,"pooled_QC","training",TRUE,"QC39"
"waveica","SPLIT03",202608003,"QC40","2",317,100,"pooled_QC","training",TRUE,"QC40"
"waveica","SPLIT03",202608003,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT03",202608003,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT03",202608003,"QC43","2",344,127,"pooled_QC","training",TRUE,"QC43"
"waveica","SPLIT03",202608003,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT03",202608003,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT03",202608003,"QC46","2",371,154,"pooled_QC","hidden",FALSE,"QC46"
"waveica","SPLIT03",202608003,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT03",202608003,"QC48","2",389,172,"pooled_QC","training",TRUE,"QC48"
"waveica","SPLIT03",202608003,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT03",202608003,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT03",202608003,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT03",202608003,"QC52","2",425,208,"pooled_QC","hidden",FALSE,"QC52"
"waveica","SPLIT03",202608003,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT03",202608003,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT03",202608003,"QC55","3",444,10,"pooled_QC","training",TRUE,"QC55"
"waveica","SPLIT03",202608003,"QC56","3",453,19,"pooled_QC","training",TRUE,"QC56"
"waveica","SPLIT03",202608003,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT03",202608003,"QC58","3",469,35,"pooled_QC","hidden",FALSE,"QC58"
"waveica","SPLIT03",202608003,"QC60","3",484,50,"pooled_QC","training",TRUE,"QC60"
"waveica","SPLIT03",202608003,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT03",202608003,"QC62","3",502,68,"pooled_QC","hidden",FALSE,"QC62"
"waveica","SPLIT03",202608003,"QC63","3",511,77,"pooled_QC","training",TRUE,"QC63"
"waveica","SPLIT03",202608003,"QC64","3",520,86,"pooled_QC","training",TRUE,"QC64"
"waveica","SPLIT03",202608003,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT03",202608003,"QC66","3",537,103,"pooled_QC","hidden",FALSE,"QC66"
"waveica","SPLIT03",202608003,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT03",202608003,"QC68","3",553,119,"pooled_QC","training",TRUE,"QC68"
"waveica","SPLIT03",202608003,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT03",202608003,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT03",202608003,"QC72","3",587,153,"pooled_QC","hidden",FALSE,"QC72"
"waveica","SPLIT03",202608003,"QC73","3",596,162,"pooled_QC","training",TRUE,"QC73"
"waveica","SPLIT03",202608003,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT03",202608003,"QC75","3",611,177,"pooled_QC","hidden",FALSE,"QC75"
"waveica","SPLIT03",202608003,"QC76","3",620,186,"pooled_QC","training",TRUE,"QC76"
"waveica","SPLIT03",202608003,"QC77","3",629,195,"pooled_QC","training",TRUE,"QC77"
"waveica","SPLIT03",202608003,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT03",202608003,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT04",202608004,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT04",202608004,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT04",202608004,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
"waveica","SPLIT04",202608004,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT04",202608004,"QC5","1",37,37,"pooled_QC","hidden",FALSE,"QC5"
"waveica","SPLIT04",202608004,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT04",202608004,"QC7","1",55,55,"pooled_QC","hidden",FALSE,"QC7"
"waveica","SPLIT04",202608004,"QC8","1",64,64,"pooled_QC","training",TRUE,"QC8"
"waveica","SPLIT04",202608004,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT04",202608004,"QC10","1",82,82,"pooled_QC","training",TRUE,"QC10"
"waveica","SPLIT04",202608004,"QC11","1",91,91,"pooled_QC","training",TRUE,"QC11"
"waveica","SPLIT04",202608004,"QC12","1",100,100,"pooled_QC","hidden",FALSE,"QC12"
"waveica","SPLIT04",202608004,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT04",202608004,"QC14","1",118,118,"pooled_QC","hidden",FALSE,"QC14"
"waveica","SPLIT04",202608004,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT04",202608004,"QC16","1",136,136,"pooled_QC","hidden",FALSE,"QC16"
"waveica","SPLIT04",202608004,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT04",202608004,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT04",202608004,"QC19","1",163,163,"pooled_QC","training",TRUE,"QC19"
"waveica","SPLIT04",202608004,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT04",202608004,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT04",202608004,"QC22","1",190,190,"pooled_QC","training",TRUE,"QC22"
"waveica","SPLIT04",202608004,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT04",202608004,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT04",202608004,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT04",202608004,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT04",202608004,"QC30","2",227,10,"pooled_QC","training",TRUE,"QC30"
"waveica","SPLIT04",202608004,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT04",202608004,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT04",202608004,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT04",202608004,"QC34","2",263,46,"pooled_QC","hidden",FALSE,"QC34"
"waveica","SPLIT04",202608004,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT04",202608004,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT04",202608004,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT04",202608004,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT04",202608004,"QC39","2",308,91,"pooled_QC","hidden",FALSE,"QC39"
"waveica","SPLIT04",202608004,"QC40","2",317,100,"pooled_QC","training",TRUE,"QC40"
"waveica","SPLIT04",202608004,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT04",202608004,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT04",202608004,"QC43","2",344,127,"pooled_QC","hidden",FALSE,"QC43"
"waveica","SPLIT04",202608004,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT04",202608004,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT04",202608004,"QC46","2",371,154,"pooled_QC","training",TRUE,"QC46"
"waveica","SPLIT04",202608004,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT04",202608004,"QC48","2",389,172,"pooled_QC","hidden",FALSE,"QC48"
"waveica","SPLIT04",202608004,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT04",202608004,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT04",202608004,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT04",202608004,"QC52","2",425,208,"pooled_QC","hidden",FALSE,"QC52"
"waveica","SPLIT04",202608004,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT04",202608004,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT04",202608004,"QC55","3",444,10,"pooled_QC","training",TRUE,"QC55"
"waveica","SPLIT04",202608004,"QC56","3",453,19,"pooled_QC","training",TRUE,"QC56"
"waveica","SPLIT04",202608004,"QC57","3",461,27,"pooled_QC","hidden",FALSE,"QC57"
"waveica","SPLIT04",202608004,"QC58","3",469,35,"pooled_QC","training",TRUE,"QC58"
"waveica","SPLIT04",202608004,"QC60","3",484,50,"pooled_QC","hidden",FALSE,"QC60"
"waveica","SPLIT04",202608004,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT04",202608004,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT04",202608004,"QC63","3",511,77,"pooled_QC","hidden",FALSE,"QC63"
"waveica","SPLIT04",202608004,"QC64","3",520,86,"pooled_QC","training",TRUE,"QC64"
"waveica","SPLIT04",202608004,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT04",202608004,"QC66","3",537,103,"pooled_QC","training",TRUE,"QC66"
"waveica","SPLIT04",202608004,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT04",202608004,"QC68","3",553,119,"pooled_QC","training",TRUE,"QC68"
"waveica","SPLIT04",202608004,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT04",202608004,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT04",202608004,"QC72","3",587,153,"pooled_QC","training",TRUE,"QC72"
"waveica","SPLIT04",202608004,"QC73","3",596,162,"pooled_QC","hidden",FALSE,"QC73"
"waveica","SPLIT04",202608004,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT04",202608004,"QC75","3",611,177,"pooled_QC","training",TRUE,"QC75"
"waveica","SPLIT04",202608004,"QC76","3",620,186,"pooled_QC","training",TRUE,"QC76"
"waveica","SPLIT04",202608004,"QC77","3",629,195,"pooled_QC","hidden",FALSE,"QC77"
"waveica","SPLIT04",202608004,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT04",202608004,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT05",202608005,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT05",202608005,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT05",202608005,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
"waveica","SPLIT05",202608005,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT05",202608005,"QC5","1",37,37,"pooled_QC","training",TRUE,"QC5"
"waveica","SPLIT05",202608005,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT05",202608005,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT05",202608005,"QC8","1",64,64,"pooled_QC","training",TRUE,"QC8"
"waveica","SPLIT05",202608005,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT05",202608005,"QC10","1",82,82,"pooled_QC","training",TRUE,"QC10"
"waveica","SPLIT05",202608005,"QC11","1",91,91,"pooled_QC","hidden",FALSE,"QC11"
"waveica","SPLIT05",202608005,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT05",202608005,"QC13","1",109,109,"pooled_QC","hidden",FALSE,"QC13"
"waveica","SPLIT05",202608005,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT05",202608005,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT05",202608005,"QC16","1",136,136,"pooled_QC","hidden",FALSE,"QC16"
"waveica","SPLIT05",202608005,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT05",202608005,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT05",202608005,"QC19","1",163,163,"pooled_QC","hidden",FALSE,"QC19"
"waveica","SPLIT05",202608005,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT05",202608005,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT05",202608005,"QC22","1",190,190,"pooled_QC","training",TRUE,"QC22"
"waveica","SPLIT05",202608005,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT05",202608005,"QC24","1",208,208,"pooled_QC","hidden",FALSE,"QC24"
"waveica","SPLIT05",202608005,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT05",202608005,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT05",202608005,"QC30","2",227,10,"pooled_QC","training",TRUE,"QC30"
"waveica","SPLIT05",202608005,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT05",202608005,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT05",202608005,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT05",202608005,"QC34","2",263,46,"pooled_QC","training",TRUE,"QC34"
"waveica","SPLIT05",202608005,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT05",202608005,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT05",202608005,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT05",202608005,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT05",202608005,"QC39","2",308,91,"pooled_QC","training",TRUE,"QC39"
"waveica","SPLIT05",202608005,"QC40","2",317,100,"pooled_QC","hidden",FALSE,"QC40"
"waveica","SPLIT05",202608005,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT05",202608005,"QC42","2",335,118,"pooled_QC","hidden",FALSE,"QC42"
"waveica","SPLIT05",202608005,"QC43","2",344,127,"pooled_QC","training",TRUE,"QC43"
"waveica","SPLIT05",202608005,"QC44","2",353,136,"pooled_QC","hidden",FALSE,"QC44"
"waveica","SPLIT05",202608005,"QC45","2",362,145,"pooled_QC","hidden",FALSE,"QC45"
"waveica","SPLIT05",202608005,"QC46","2",371,154,"pooled_QC","hidden",FALSE,"QC46"
"waveica","SPLIT05",202608005,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT05",202608005,"QC48","2",389,172,"pooled_QC","training",TRUE,"QC48"
"waveica","SPLIT05",202608005,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT05",202608005,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT05",202608005,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT05",202608005,"QC52","2",425,208,"pooled_QC","training",TRUE,"QC52"
"waveica","SPLIT05",202608005,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT05",202608005,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT05",202608005,"QC55","3",444,10,"pooled_QC","hidden",FALSE,"QC55"
"waveica","SPLIT05",202608005,"QC56","3",453,19,"pooled_QC","training",TRUE,"QC56"
"waveica","SPLIT05",202608005,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT05",202608005,"QC58","3",469,35,"pooled_QC","training",TRUE,"QC58"
"waveica","SPLIT05",202608005,"QC60","3",484,50,"pooled_QC","training",TRUE,"QC60"
"waveica","SPLIT05",202608005,"QC61","3",493,59,"pooled_QC","hidden",FALSE,"QC61"
"waveica","SPLIT05",202608005,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT05",202608005,"QC63","3",511,77,"pooled_QC","training",TRUE,"QC63"
"waveica","SPLIT05",202608005,"QC64","3",520,86,"pooled_QC","hidden",FALSE,"QC64"
"waveica","SPLIT05",202608005,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT05",202608005,"QC66","3",537,103,"pooled_QC","training",TRUE,"QC66"
"waveica","SPLIT05",202608005,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT05",202608005,"QC68","3",553,119,"pooled_QC","training",TRUE,"QC68"
"waveica","SPLIT05",202608005,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT05",202608005,"QC70","3",571,137,"pooled_QC","hidden",FALSE,"QC70"
"waveica","SPLIT05",202608005,"QC72","3",587,153,"pooled_QC","training",TRUE,"QC72"
"waveica","SPLIT05",202608005,"QC73","3",596,162,"pooled_QC","hidden",FALSE,"QC73"
"waveica","SPLIT05",202608005,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT05",202608005,"QC75","3",611,177,"pooled_QC","training",TRUE,"QC75"
"waveica","SPLIT05",202608005,"QC76","3",620,186,"pooled_QC","training",TRUE,"QC76"
"waveica","SPLIT05",202608005,"QC77","3",629,195,"pooled_QC","training",TRUE,"QC77"
"waveica","SPLIT05",202608005,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT05",202608005,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT06",202608006,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT06",202608006,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT06",202608006,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
